usage_date,mac_id,team,resource_category,total_cost_inr,attribution_confidence,resource_count
2026-02-07 00:00:00,MAC-07,Research,Compute,837.04,high,1
2026-02-07 00:00:00,MAC-07,Research,Storage,541.35,high,1
2026-02-07 00:00:00,MAC-07,Research,Networking,176.83,high,1
2026-02-07 00:00:00,MAC-07,ML,Networking,187.06,high,1
2026-02-07 00:00:00,MAC-07,ML,Compute,1530.94,high,1
2026-02-07 00:00:00,MAC-07,ML,Data Services,735.08,high,1
2026-02-07 00:00:00,MAC-08,Operations,Data Services,381.85,high,1
2026-02-07 00:00:00,MAC-08,Finance,Networking,112.33,high,1
2026-02-07 00:00:00,MAC-08,Finance,Compute,319.08,high,1
2026-02-07 00:00:00,MAC-08,Operations,Networking,140.77,high,1
2026-02-07 00:00:00,MAC-08,Operations,Compute,456.51,high,1
2026-02-07 00:00:00,MAC-08,Operations,Storage,300.67,high,1
2026-02-07 00:00:00,MAC-08,Finance,Storage,235.48,high,1
2026-02-07 00:00:00,MAC-08,Finance,Data Services,422.75,high,1
2026-02-08 00:00:00,MAC-01,DevOps,Compute,1147.87,high,1
2026-02-08 00:00:00,MAC-01,Platform,Compute,1046.86,high,1
2026-02-08 00:00:00,MAC-01,Platform,Data Services,453.39,high,1
2026-02-08 00:00:00,MAC-01,Platform,Storage,289.84,high,1
2026-02-08 00:00:00,MAC-01,DevOps,Data Services,475.05,high,1
2026-02-08 00:00:00,MAC-01,Platform,Networking,293.0,high,1
2026-02-08 00:00:00,MAC-01,DevOps,Storage,355.41,high,1
2026-02-08 00:00:00,MAC-01,DevOps,Networking,233.43,high,1
2026-02-08 00:00:00,MAC-02,DataEngineering,Compute,1046.08,high,1
2026-02-08 00:00:00,MAC-02,DataEngineering,Networking,215.39,high,1
2026-02-08 00:00:00,MAC-02,Analytics,Compute,871.22,high,1
2026-02-08 00:00:00,MAC-02,Analytics,Storage,542.63,high,1
2026-02-08 00:00:00,MAC-02,DataEngineering,Storage,645.03,high,1
2026-02-08 00:00:00,MAC-02,Analytics,Networking,163.55,high,1
2026-02-08 00:00:00,MAC-02,Analytics,Data Services,909.8,high,1
2026-02-08 00:00:00,MAC-02,DataEngineering,Data Services,846.55,high,1
2026-02-08 00:00:00,MAC-03,Frontend,Storage,168.39,high,1
2026-02-08 00:00:00,MAC-03,Frontend,Networking,111.21,high,1
2026-02-08 00:00:00,MAC-03,Product,Networking,125.87,high,1
2026-02-08 00:00:00,MAC-03,Product,Compute,644.75,high,1
2026-02-08 00:00:00,MAC-03,Frontend,Compute,499.03,high,1
2026-02-08 00:00:00,MAC-03,Product,Storage,207.2,high,1
2026-02-08 00:00:00,MAC-03,Product,Data Services,275.04,high,1
2026-02-08 00:00:00,MAC-03,Frontend,Data Services,218.28,high,1
2026-02-08 00:00:00,MAC-04,Backend,Storage,327.72,high,1
2026-02-08 00:00:00,MAC-04,Backend,Compute,941.27,high,1
2026-02-08 00:00:00,MAC-04,QA,Compute,477.48,high,1
2026-02-08 00:00:00,MAC-04,QA,Storage,193.11,high,1
2026-02-08 00:00:00,MAC-04,QA,Networking,93.9,high,1
2026-02-08 00:00:00,MAC-04,Backend,Data Services,548.28,high,1
2026-02-08 00:00:00,MAC-04,Backend,Networking,213.94,high,1
2026-02-08 00:00:00,MAC-04,QA,Data Services,296.32,high,1
2026-02-08 00:00:00,MAC-05,Security,Storage,307.92,high,1
2026-02-08 00:00:00,MAC-05,Compliance,Networking,173.16,high,1
2026-02-08 00:00:00,MAC-05,Compliance,Data Services,305.09,high,1
2026-02-08 00:00:00,MAC-05,Security,Compute,693.93,high,1
2026-02-08 00:00:00,MAC-05,Security,Data Services,429.62,high,1
2026-02-08 00:00:00,MAC-05,Compliance,Storage,204.59,high,1
2026-02-08 00:00:00,MAC-05,Security,Networking,312.84,high,1
2026-02-08 00:00:00,MAC-05,Compliance,Compute,410.01,high,1
2026-02-08 00:00:00,MAC-06,CloudOps,Storage,390.19,high,1
2026-02-08 00:00:00,MAC-06,Infrastructure,Compute,1512.16,high,1
2026-02-08 00:00:00,MAC-06,CloudOps,Compute,1211.1,high,1
2026-02-08 00:00:00,MAC-06,CloudOps,Data Services,494.93,high,1
2026-02-08 00:00:00,MAC-06,Infrastructure,Storage,471.63,high,1
2026-02-08 00:00:00,MAC-06,CloudOps,Networking,347.99,high,1
2026-02-08 00:00:00,MAC-06,Infrastructure,Networking,370.9,high,1
2026-02-08 00:00:00,MAC-06,Infrastructure,Data Services,433.09,high,1
2026-02-08 00:00:00,MAC-07,ML,Data Services,837.45,high,1
2026-02-08 00:00:00,MAC-07,ML,Compute,1802.44,high,1
2026-02-08 00:00:00,MAC-07,ML,Storage,542.83,high,1
2026-02-08 00:00:00,MAC-07,Research,Storage,529.84,high,1
2026-02-08 00:00:00,MAC-07,Research,Networking,190.71,high,1
2026-02-08 00:00:00,MAC-07,ML,Networking,195.33,high,1
2026-02-08 00:00:00,MAC-07,Research,Compute,967.69,high,1
2026-02-08 00:00:00,MAC-07,Research,Data Services,695.05,high,1
2026-02-08 00:00:00,MAC-08,Finance,Storage,236.07,high,1
2026-02-08 00:00:00,MAC-08,Finance,Data Services,500.01,high,1
2026-02-08 00:00:00,MAC-08,Operations,Compute,482.85,high,1
2026-02-08 00:00:00,MAC-08,Operations,Networking,153.66,high,1
2026-02-08 00:00:00,MAC-08,Finance,Networking,119.55,high,1
2026-02-08 00:00:00,MAC-08,Finance,Compute,358.81,high,1
2026-02-08 00:00:00,MAC-08,Operations,Storage,276.58,high,1
2026-02-08 00:00:00,MAC-08,Operations,Data Services,447.75,high,1
2026-02-09 00:00:00,MAC-01,Platform,Data Services,409.21,high,1
2026-02-09 00:00:00,MAC-01,Platform,Networking,276.05,high,1
2026-02-09 00:00:00,MAC-01,DevOps,Compute,1205.62,high,1
2026-02-09 00:00:00,MAC-01,DevOps,Storage,321.69,high,1
2026-02-09 00:00:00,MAC-01,Platform,Compute,1269.0,high,1
2026-02-09 00:00:00,MAC-01,DevOps,Networking,191.35,high,1
2026-02-09 00:00:00,MAC-01,DevOps,Data Services,431.32,high,1
2026-02-09 00:00:00,MAC-01,Platform,Storage,293.97,high,1
2026-02-09 00:00:00,MAC-02,Analytics,Compute,841.43,high,1
2026-02-09 00:00:00,MAC-02,DataEngineering,Networking,186.45,high,1
2026-02-09 00:00:00,MAC-02,DataEngineering,Storage,563.88,high,1
2026-02-09 00:00:00,MAC-02,DataEngineering,Data Services,1086.19,high,1
2026-02-09 00:00:00,MAC-02,DataEngineering,Compute,1069.47,high,1
2026-02-09 00:00:00,MAC-02,Analytics,Networking,164.96,high,1
2026-02-09 00:00:00,MAC-02,Analytics,Storage,562.27,high,1
2026-02-09 00:00:00,MAC-02,Analytics,Data Services,925.82,high,1
2026-02-09 00:00:00,MAC-03,Product,Compute,729.69,high,1
2026-02-09 00:00:00,MAC-03,Product,Networking,130.97,high,1
2026-02-09 00:00:00,MAC-03,Product,Storage,185.28,high,1
2026-02-09 00:00:00,MAC-03,Frontend,Compute,528.21,high,1
2026-02-09 00:00:00,MAC-03,Frontend,Storage,149.24,high,1
2026-02-09 00:00:00,MAC-03,Frontend,Networking,113.8,high,1
2026-02-09 00:00:00,MAC-03,Product,Data Services,291.77,high,1
2026-02-09 00:00:00,MAC-03,Frontend,Data Services,244.38,high,1
2026-02-09 00:00:00,MAC-04,Backend,Storage,325.23,high,1
2026-02-09 00:00:00,MAC-04,Backend,Compute,920.78,high,1
2026-02-09 00:00:00,MAC-04,QA,Compute,386.91,high,1
2026-02-09 00:00:00,MAC-04,QA,Networking,83.95,high,1
2026-02-09 00:00:00,MAC-04,Backend,Networking,202.06,high,1
2026-02-09 00:00:00,MAC-04,QA,Data Services,295.11,high,1
2026-02-09 00:00:00,MAC-04,Backend,Data Services,489.26,high,1
2026-02-09 00:00:00,MAC-04,QA,Storage,191.14,high,1
2026-02-09 00:00:00,MAC-05,Security,Storage,260.14,high,1
2026-02-09 00:00:00,MAC-05,Security,Compute,641.64,high,1
2026-02-09 00:00:00,MAC-05,Compliance,Compute,366.61,high,1
2026-02-09 00:00:00,MAC-05,Compliance,Storage,236.11,high,1
2026-02-09 00:00:00,MAC-05,Security,Networking,311.2,high,1
2026-02-09 00:00:00,MAC-05,Security,Data Services,424.87,high,1
2026-02-09 00:00:00,MAC-05,Compliance,Networking,155.44,high,1
2026-02-09 00:00:00,MAC-05,Compliance,Data Services,280.75,high,1
2026-02-09 00:00:00,MAC-06,CloudOps,Compute,1272.04,high,1
2026-02-09 00:00:00,MAC-06,CloudOps,Networking,367.74,high,1
2026-02-09 00:00:00,MAC-06,Infrastructure,Storage,444.06,high,1
2026-02-09 00:00:00,MAC-06,Infrastructure,Networking,391.28,high,1
2026-02-09 00:00:00,MAC-06,CloudOps,Storage,371.3,high,1
2026-02-09 00:00:00,MAC-06,CloudOps,Data Services,447.7,high,1
2026-02-09 00:00:00,MAC-06,Infrastructure,Compute,1546.69,high,1
2026-02-09 00:00:00,MAC-06,Infrastructure,Data Services,490.59,high,1
2026-02-09 00:00:00,MAC-07,ML,Compute,1861.02,high,1
2026-02-09 00:00:00,MAC-07,ML,Networking,214.13,high,1
2026-02-09 00:00:00,MAC-07,ML,Data Services,690.3,high,1
2026-02-09 00:00:00,MAC-07,Research,Storage,519.91,high,1
2026-02-09 00:00:00,MAC-07,Research,Data Services,725.44,high,1
2026-02-09 00:00:00,MAC-07,Research,Compute,764.25,high,1
2026-02-09 00:00:00,MAC-07,ML,Storage,463.41,high,1
2026-02-09 00:00:00,MAC-07,Research,Networking,177.43,high,1
2026-02-09 00:00:00,MAC-08,Operations,Compute,460.26,high,1
2026-02-09 00:00:00,MAC-08,Operations,Storage,294.96,high,1
2026-02-09 00:00:00,MAC-08,Operations,Networking,141.36,high,1
2026-02-09 00:00:00,MAC-08,Finance,Networking,96.99,high,1
2026-02-09 00:00:00,MAC-08,Finance,Data Services,548.73,high,1
2026-02-09 00:00:00,MAC-08,Operations,Data Services,416.69,high,1
2026-02-09 00:00:00,MAC-08,Finance,Compute,316.6,high,1
2026-02-09 00:00:00,MAC-08,Finance,Storage,205.99,high,1
2026-02-10 00:00:00,MAC-01,DevOps,Data Services,444.52,high,1
2026-02-10 00:00:00,MAC-01,Platform,Storage,267.25,high,1
2026-02-10 00:00:00,MAC-01,Platform,Compute,1232.13,high,1
2026-02-10 00:00:00,MAC-01,DevOps,Compute,1191.24,high,1
2026-02-10 00:00:00,MAC-01,Platform,Networking,257.12,high,1
2026-02-10 00:00:00,MAC-01,DevOps,Storage,291.84,high,1
2026-02-10 00:00:00,MAC-01,Platform,Data Services,351.0,high,1
2026-02-10 00:00:00,MAC-01,DevOps,Networking,233.35,high,1
2026-02-10 00:00:00,MAC-02,DataEngineering,Storage,629.69,high,1
2026-02-10 00:00:00,MAC-02,DataEngineering,Data Services,946.28,high,1
2026-02-10 00:00:00,MAC-02,Analytics,Networking,173.18,high,1
2026-02-10 00:00:00,MAC-02,Analytics,Data Services,930.41,high,1
2026-02-10 00:00:00,MAC-02,DataEngineering,Networking,218.64,high,1
2026-02-10 00:00:00,MAC-02,Analytics,Storage,598.98,high,1
2026-02-10 00:00:00,MAC-02,DataEngineering,Compute,888.42,high,1
2026-02-10 00:00:00,MAC-02,Analytics,Compute,916.75,high,1
2026-02-10 00:00:00,MAC-03,Product,Networking,134.44,high,1
2026-02-10 00:00:00,MAC-03,Frontend,Compute,504.7,high,1
2026-02-10 00:00:00,MAC-03,Frontend,Networking,97.05,high,1
2026-02-10 00:00:00,MAC-03,Frontend,Data Services,210.06,high,1
2026-02-10 00:00:00,MAC-03,Product,Compute,718.19,high,1
2026-02-10 00:00:00,MAC-03,Product,Storage,239.59,high,1
2026-02-10 00:00:00,MAC-03,Frontend,Storage,153.15,high,1
2026-02-10 00:00:00,MAC-03,Product,Data Services,344.62,high,1
2026-02-10 00:00:00,MAC-04,QA,Compute,372.93,high,1
2026-02-10 00:00:00,MAC-04,QA,Storage,220.53,high,1
2026-02-10 00:00:00,MAC-04,QA,Data Services,306.8,high,1
2026-02-10 00:00:00,MAC-04,Backend,Data Services,595.45,high,1
2026-02-10 00:00:00,MAC-04,Backend,Compute,1177.06,high,1
2026-02-10 00:00:00,MAC-04,Backend,Networking,209.06,high,1
2026-02-10 00:00:00,MAC-04,Backend,Storage,355.6,high,1
2026-02-10 00:00:00,MAC-04,QA,Networking,86.44,high,1
2026-02-10 00:00:00,MAC-05,Compliance,Networking,165.74,high,1
2026-02-10 00:00:00,MAC-05,Compliance,Storage,238.02,high,1
2026-02-10 00:00:00,MAC-05,Security,Storage,297.23,high,1
2026-02-10 00:00:00,MAC-05,Security,Compute,664.83,high,1
2026-02-10 00:00:00,MAC-05,Security,Networking,350.78,high,1
2026-02-10 00:00:00,MAC-05,Security,Data Services,414.01,high,1
2026-02-10 00:00:00,MAC-05,Compliance,Compute,405.73,high,1
2026-02-10 00:00:00,MAC-05,Compliance,Data Services,330.55,high,1
2026-02-10 00:00:00,MAC-06,CloudOps,Data Services,458.74,high,1
2026-02-10 00:00:00,MAC-06,Infrastructure,Compute,1542.34,high,1
2026-02-10 00:00:00,MAC-06,Infrastructure,Data Services,417.58,high,1
2026-02-10 00:00:00,MAC-06,Infrastructure,Storage,399.17,high,1
2026-02-10 00:00:00,MAC-06,CloudOps,Networking,319.04,high,1
2026-02-10 00:00:00,MAC-06,CloudOps,Compute,1461.76,high,1
2026-02-10 00:00:00,MAC-06,CloudOps,Storage,408.8,high,1
2026-02-10 00:00:00,MAC-06,Infrastructure,Networking,336.06,high,1
2026-02-10 00:00:00,MAC-07,Research,Storage,527.42,high,1
2026-02-10 00:00:00,MAC-07,ML,Storage,493.11,high,1
2026-02-10 00:00:00,MAC-07,Research,Compute,798.92,high,1
2026-02-10 00:00:00,MAC-07,Research,Networking,213.45,high,1
2026-02-10 00:00:00,MAC-07,ML,Networking,208.72,high,1
2026-02-10 00:00:00,MAC-07,Research,Data Services,731.6,high,1
2026-02-10 00:00:00,MAC-07,ML,Compute,1910.26,high,1
2026-02-10 00:00:00,MAC-07,ML,Data Services,724.75,high,1
2026-02-10 00:00:00,MAC-08,Operations,Data Services,365.28,high,1
2026-02-10 00:00:00,MAC-08,Finance,Compute,316.44,high,1
2026-02-10 00:00:00,MAC-08,Finance,Networking,100.53,high,1
2026-02-10 00:00:00,MAC-08,Operations,Compute,457.97,high,1
2026-02-10 00:00:00,MAC-08,Operations,Storage,346.33,high,1
2026-02-10 00:00:00,MAC-08,Operations,Networking,152.49,high,1
2026-02-10 00:00:00,MAC-08,Finance,Storage,222.66,high,1
2026-02-10 00:00:00,MAC-08,Finance,Data Services,490.66,high,1
2026-02-11 00:00:00,MAC-01,DevOps,Compute,1187.86,high,1
2026-02-11 00:00:00,MAC-01,Platform,Data Services,355.27,high,1
2026-02-11 00:00:00,MAC-01,DevOps,Networking,242.29,high,1
2026-02-11 00:00:00,MAC-01,DevOps,Data Services,455.73,high,1
2026-02-11 00:00:00,MAC-01,Platform,Compute,1071.71,high,1
2026-02-11 00:00:00,MAC-01,Platform,Storage,303.35,high,1
2026-02-11 00:00:00,MAC-01,Platform,Networking,269.95,high,1
2026-02-11 00:00:00,MAC-01,DevOps,Storage,287.16,high,1
2026-02-11 00:00:00,MAC-02,Analytics,Storage,590.84,high,1
2026-02-11 00:00:00,MAC-02,DataEngineering,Data Services,1094.77,high,1
2026-02-11 00:00:00,MAC-02,Analytics,Data Services,810.62,high,1
2026-02-11 00:00:00,MAC-02,DataEngineering,Networking,217.53,high,1
2026-02-11 00:00:00,MAC-02,DataEngineering,Storage,600.26,high,1
2026-02-11 00:00:00,MAC-02,Analytics,Compute,874.2,high,1
2026-02-11 00:00:00,MAC-02,Analytics,Networking,185.87,high,1
2026-02-11 00:00:00,MAC-02,DataEngineering,Compute,1007.37,high,1
2026-02-11 00:00:00,MAC-03,Frontend,Data Services,212.48,high,1
2026-02-11 00:00:00,MAC-03,Frontend,Networking,119.73,high,1
2026-02-11 00:00:00,MAC-03,Product,Storage,227.72,high,1
2026-02-11 00:00:00,MAC-03,Product,Data Services,291.34,high,1
2026-02-11 00:00:00,MAC-03,Product,Compute,553.15,high,1
2026-02-11 00:00:00,MAC-03,Frontend,Compute,483.5,high,1
2026-02-11 00:00:00,MAC-03,Frontend,Storage,157.32,high,1
2026-02-11 00:00:00,MAC-03,Product,Networking,139.48,high,1
2026-02-11 00:00:00,MAC-04,QA,Storage,172.46,high,1
2026-02-11 00:00:00,MAC-04,QA,Networking,102.9,high,1
2026-02-11 00:00:00,MAC-04,QA,Data Services,245.71,high,1
2026-02-11 00:00:00,MAC-04,Backend,Compute,993.94,high,1
2026-02-11 00:00:00,MAC-04,Backend,Networking,212.21,high,1
2026-02-11 00:00:00,MAC-04,QA,Compute,404.12,high,1
2026-02-11 00:00:00,MAC-04,Backend,Storage,387.15,high,1
2026-02-11 00:00:00,MAC-04,Backend,Data Services,472.13,high,1
2026-02-11 00:00:00,MAC-05,Security,Data Services,374.18,high,1
2026-02-11 00:00:00,MAC-05,Security,Compute,797.85,high,1
2026-02-11 00:00:00,MAC-05,Security,Networking,350.33,high,1
2026-02-11 00:00:00,MAC-05,Compliance,Compute,330.6,high,1
2026-02-11 00:00:00,MAC-05,Compliance,Networking,154.54,high,1
2026-02-11 00:00:00,MAC-05,Security,Storage,287.09,high,1
2026-02-11 00:00:00,MAC-05,Compliance,Storage,206.42,high,1
2026-02-11 00:00:00,MAC-05,Compliance,Data Services,292.76,high,1
2026-02-11 00:00:00,MAC-06,Infrastructure,Data Services,521.5,high,1
2026-02-11 00:00:00,MAC-06,CloudOps,Storage,357.34,high,1
2026-02-11 00:00:00,MAC-06,CloudOps,Compute,1257.11,high,1
2026-02-11 00:00:00,MAC-06,CloudOps,Data Services,397.54,high,1
2026-02-11 00:00:00,MAC-06,Infrastructure,Networking,378.59,high,1
2026-02-11 00:00:00,MAC-06,Infrastructure,Compute,1652.54,high,1
2026-02-11 00:00:00,MAC-06,CloudOps,Networking,318.98,high,1
2026-02-11 00:00:00,MAC-06,Infrastructure,Storage,479.07,high,1
2026-02-11 00:00:00,MAC-07,ML,Networking,193.8,high,1
2026-02-11 00:00:00,MAC-07,Research,Compute,756.01,high,1
2026-02-11 00:00:00,MAC-07,Research,Networking,169.54,high,1
2026-02-11 00:00:00,MAC-07,ML,Data Services,645.31,high,1
2026-02-11 00:00:00,MAC-07,ML,Compute,1517.53,high,1
2026-02-11 00:00:00,MAC-07,ML,Storage,582.44,high,1
2026-02-11 00:00:00,MAC-07,Research,Storage,419.97,high,1
2026-02-11 00:00:00,MAC-07,Research,Data Services,666.64,high,1
2026-02-11 00:00:00,MAC-08,Operations,Networking,128.32,high,1
2026-02-11 00:00:00,MAC-08,Operations,Data Services,394.17,high,1
2026-02-11 00:00:00,MAC-08,Finance,Networking,94.38,high,1
2026-02-11 00:00:00,MAC-08,Finance,Data Services,548.01,high,1
2026-02-11 00:00:00,MAC-08,Operations,Storage,322.08,high,1
2026-02-11 00:00:00,MAC-08,Finance,Storage,226.91,high,1
2026-02-11 00:00:00,MAC-08,Operations,Compute,532.94,high,1
2026-02-11 00:00:00,MAC-08,Finance,Compute,346.44,high,1
2026-02-12 00:00:00,MAC-01,DevOps,Networking,198.32,high,1
2026-02-12 00:00:00,MAC-01,Platform,Storage,291.48,high,1
2026-02-12 00:00:00,MAC-01,DevOps,Storage,321.59,high,1
2026-02-12 00:00:00,MAC-01,Platform,Compute,1314.57,high,1
2026-02-12 00:00:00,MAC-01,Platform,Data Services,431.8,high,1
2026-02-12 00:00:00,MAC-01,DevOps,Data Services,383.82,high,1
2026-02-12 00:00:00,MAC-01,DevOps,Compute,1304.38,high,1
2026-02-12 00:00:00,MAC-01,Platform,Networking,263.04,high,1
2026-02-12 00:00:00,MAC-02,DataEngineering,Storage,696.61,high,1
2026-02-12 00:00:00,MAC-02,Analytics,Compute,819.77,high,1
2026-02-12 00:00:00,MAC-02,Analytics,Data Services,887.24,high,1
2026-02-12 00:00:00,MAC-02,DataEngineering,Networking,185.71,high,1
2026-02-12 00:00:00,MAC-02,Analytics,Networking,154.09,high,1
2026-02-12 00:00:00,MAC-02,DataEngineering,Data Services,987.99,high,1
2026-02-12 00:00:00,MAC-02,DataEngineering,Compute,884.14,high,1
2026-02-12 00:00:00,MAC-02,Analytics,Storage,535.09,high,1
2026-02-12 00:00:00,MAC-03,Frontend,Networking,120.36,high,1
2026-02-12 00:00:00,MAC-03,Product,Storage,187.45,high,1
2026-02-12 00:00:00,MAC-03,Product,Data Services,315.36,high,1
2026-02-12 00:00:00,MAC-03,Frontend,Storage,153.71,high,1
2026-02-12 00:00:00,MAC-03,Frontend,Data Services,234.87,high,1
2026-02-12 00:00:00,MAC-03,Product,Compute,555.29,high,1
2026-02-12 00:00:00,MAC-03,Product,Networking,140.03,high,1
2026-02-12 00:00:00,MAC-03,Frontend,Compute,585.22,high,1
2026-02-12 00:00:00,MAC-04,Backend,Compute,1153.27,high,1
2026-02-12 00:00:00,MAC-04,QA,Data Services,269.19,high,1
2026-02-12 00:00:00,MAC-04,QA,Networking,95.93,high,1
2026-02-12 00:00:00,MAC-04,Backend,Data Services,468.22,high,1
2026-02-12 00:00:00,MAC-04,QA,Compute,480.97,high,1
2026-02-12 00:00:00,MAC-04,Backend,Networking,235.16,high,1
2026-02-12 00:00:00,MAC-04,Backend,Storage,339.53,high,1
2026-02-12 00:00:00,MAC-04,QA,Storage,210.04,high,1
2026-02-12 00:00:00,MAC-05,Security,Compute,825.72,high,1
2026-02-12 00:00:00,MAC-05,Security,Data Services,342.44,high,1
2026-02-12 00:00:00,MAC-05,Compliance,Data Services,293.45,high,1
2026-02-12 00:00:00,MAC-05,Security,Storage,300.22,high,1
2026-02-12 00:00:00,MAC-05,Compliance,Compute,376.24,high,1
2026-02-12 00:00:00,MAC-05,Compliance,Networking,186.12,high,1
2026-02-12 00:00:00,MAC-05,Security,Networking,357.12,high,1
2026-02-12 00:00:00,MAC-05,Compliance,Storage,258.22,high,1
2026-02-12 00:00:00,MAC-06,Infrastructure,Data Services,451.93,high,1
2026-02-12 00:00:00,MAC-06,CloudOps,Compute,1497.36,high,1
2026-02-12 00:00:00,MAC-06,Infrastructure,Compute,1319.6,high,1
2026-02-12 00:00:00,MAC-06,Infrastructure,Storage,401.72,high,1
2026-02-12 00:00:00,MAC-06,CloudOps,Data Services,469.32,high,1
2026-02-12 00:00:00,MAC-06,Infrastructure,Networking,364.95,high,1
2026-02-12 00:00:00,MAC-06,CloudOps,Networking,376.65,high,1
2026-02-12 00:00:00,MAC-06,CloudOps,Storage,359.52,high,1
2026-02-12 00:00:00,MAC-07,ML,Storage,465.26,high,1
2026-02-12 00:00:00,MAC-07,Research,Storage,511.68,high,1
2026-02-12 00:00:00,MAC-07,Research,Compute,837.21,high,1
2026-02-12 00:00:00,MAC-07,Research,Networking,191.82,high,1
2026-02-12 00:00:00,MAC-07,ML,Compute,1516.27,high,1
2026-02-12 00:00:00,MAC-07,Research,Data Services,614.35,high,1
2026-02-12 00:00:00,MAC-07,ML,Networking,205.97,high,1
2026-02-12 00:00:00,MAC-07,ML,Data Services,730.95,high,1
2026-02-12 00:00:00,MAC-08,Finance,Storage,233.5,high,1
2026-02-12 00:00:00,MAC-08,Operations,Data Services,430.69,high,1
2026-02-12 00:00:00,MAC-08,Finance,Networking,103.76,high,1
2026-02-12 00:00:00,MAC-08,Operations,Compute,478.72,high,1
2026-02-12 00:00:00,MAC-08,Finance,Compute,336.71,high,1
2026-02-12 00:00:00,MAC-08,Finance,Data Services,513.24,high,1
2026-02-12 00:00:00,MAC-08,Operations,Storage,282.36,high,1
2026-02-12 00:00:00,MAC-08,Operations,Networking,133.46,high,1
2026-02-13 00:00:00,MAC-01,Platform,Networking,242.93,high,1
2026-02-13 00:00:00,MAC-01,DevOps,Data Services,416.54,high,1
2026-02-13 00:00:00,MAC-01,DevOps,Compute,1444.77,high,1
2026-02-13 00:00:00,MAC-01,Platform,Storage,313.48,high,1
2026-02-13 00:00:00,MAC-01,DevOps,Networking,226.72,high,1
2026-02-13 00:00:00,MAC-01,Platform,Data Services,406.3,high,1
2026-02-13 00:00:00,MAC-01,DevOps,Storage,337.43,high,1
2026-02-13 00:00:00,MAC-01,Platform,Compute,1151.55,high,1
2026-02-13 00:00:00,MAC-02,DataEngineering,Compute,982.78,high,1
2026-02-13 00:00:00,MAC-02,Analytics,Networking,166.04,high,1
2026-02-13 00:00:00,MAC-02,Analytics,Data Services,859.69,high,1
2026-02-13 00:00:00,MAC-02,Analytics,Compute,853.46,high,1
2026-02-13 00:00:00,MAC-02,DataEngineering,Data Services,1026.88,high,1
2026-02-13 00:00:00,MAC-02,DataEngineering,Storage,673.69,high,1
2026-02-13 00:00:00,MAC-02,DataEngineering,Networking,191.54,high,1
2026-02-13 00:00:00,MAC-02,Analytics,Storage,532.36,high,1
2026-02-13 00:00:00,MAC-03,Frontend,Data Services,205.58,high,1
2026-02-13 00:00:00,MAC-03,Product,Networking,146.43,high,1
2026-02-13 00:00:00,MAC-03,Product,Storage,212.56,high,1
2026-02-13 00:00:00,MAC-03,Frontend,Compute,573.87,high,1
2026-02-13 00:00:00,MAC-03,Frontend,Storage,148.18,high,1
2026-02-13 00:00:00,MAC-03,Product,Compute,685.88,high,1
2026-02-13 00:00:00,MAC-03,Frontend,Networking,123.24,high,1
2026-02-13 00:00:00,MAC-03,Product,Data Services,297.09,high,1
2026-02-13 00:00:00,MAC-04,Backend,Data Services,522.47,high,1
2026-02-13 00:00:00,MAC-04,Backend,Networking,228.96,high,1
2026-02-13 00:00:00,MAC-04,QA,Storage,182.73,high,1
2026-02-13 00:00:00,MAC-04,Backend,Storage,391.72,high,1
2026-02-13 00:00:00,MAC-04,QA,Data Services,301.45,high,1
2026-02-13 00:00:00,MAC-04,Backend,Compute,1024.27,high,1
2026-02-13 00:00:00,MAC-04,QA,Compute,434.41,high,1
2026-02-13 00:00:00,MAC-04,QA,Networking,95.45,high,1
2026-02-13 00:00:00,MAC-05,Security,Storage,309.93,high,1
2026-02-13 00:00:00,MAC-05,Compliance,Networking,156.16,high,1
2026-02-13 00:00:00,MAC-05,Security,Compute,725.4,high,1
2026-02-13 00:00:00,MAC-05,Compliance,Storage,240.12,high,1
2026-02-13 00:00:00,MAC-05,Security,Networking,290.51,high,1
2026-02-13 00:00:00,MAC-05,Security,Data Services,391.04,high,1
2026-02-13 00:00:00,MAC-05,Compliance,Compute,373.0,high,1
2026-02-13 00:00:00,MAC-05,Compliance,Data Services,356.53,high,1
2026-02-13 00:00:00,MAC-06,Infrastructure,Data Services,404.43,high,1
2026-02-13 00:00:00,MAC-06,CloudOps,Storage,455.95,high,1
2026-02-13 00:00:00,MAC-06,Infrastructure,Networking,420.45,high,1
2026-02-13 00:00:00,MAC-06,CloudOps,Networking,316.97,high,1
2026-02-13 00:00:00,MAC-06,CloudOps,Data Services,418.92,high,1
2026-02-13 00:00:00,MAC-06,Infrastructure,Compute,1703.15,high,1
2026-02-13 00:00:00,MAC-06,Infrastructure,Storage,431.91,high,1
2026-02-13 00:00:00,MAC-06,CloudOps,Compute,1414.55,high,1
2026-02-13 00:00:00,MAC-07,ML,Networking,192.82,high,1
2026-02-13 00:00:00,MAC-07,ML,Data Services,702.78,high,1
2026-02-13 00:00:00,MAC-07,Research,Networking,220.96,high,1
2026-02-13 00:00:00,MAC-07,Research,Compute,993.47,high,1
2026-02-13 00:00:00,MAC-07,Research,Data Services,711.53,high,1
2026-02-13 00:00:00,MAC-07,ML,Compute,1890.24,high,1
2026-02-13 00:00:00,MAC-07,ML,Storage,528.1,high,1
2026-02-13 00:00:00,MAC-07,Research,Storage,426.04,high,1
