usage_date,mac_id,team,resource_category,total_cost_inr,resource_count
2026-02-10,MAC-02,Analytics,Networking,173.18,1
2026-02-10,MAC-02,Analytics,Compute,916.75,1
2026-02-10,MAC-02,Analytics,Data Services,930.41,1
2026-02-10,MAC-02,DataEngineering,Data Services,946.28,1
2026-02-10,MAC-02,DataEngineering,Compute,888.42,1
2026-02-10,MAC-02,DataEngineering,Networking,218.64,1
2026-02-10,MAC-02,DataEngineering,Storage,629.69,1
2026-02-10,MAC-03,Frontend,Compute,504.7,1
2026-02-10,MAC-03,Frontend,Networking,97.05,1
2026-02-10,MAC-03,Frontend,Data Services,210.06,1
2026-02-10,MAC-03,Frontend,Storage,153.15,1
2026-02-10,MAC-03,Product,Storage,239.59,1
2026-02-10,MAC-03,Product,Networking,134.44,1
2026-02-10,MAC-03,Product,Data Services,344.62,1
2026-02-10,MAC-03,Product,Compute,718.19,1
2026-02-10,MAC-04,Backend,Data Services,595.45,1
2026-02-10,MAC-04,Backend,Networking,209.06,1
2026-02-10,MAC-04,Backend,Compute,1177.06,1
2026-02-10,MAC-04,Backend,Storage,355.6,1
2026-02-10,MAC-04,QA,Data Services,306.8,1
2026-02-10,MAC-04,QA,Compute,372.93,1
2026-02-10,MAC-04,QA,Networking,86.44,1
2026-02-10,MAC-04,QA,Storage,220.53,1
2026-02-10,MAC-05,Compliance,Storage,238.02,1
2026-02-10,MAC-05,Compliance,Compute,405.73,1
2026-02-10,MAC-05,Compliance,Data Services,330.55,1
2026-02-10,MAC-05,Compliance,Networking,165.74,1
2026-02-10,MAC-05,Security,Data Services,414.01,1
2026-02-10,MAC-05,Security,Storage,297.23,1
2026-02-10,MAC-05,Security,Networking,350.78,1
2026-02-10,MAC-05,Security,Compute,664.83,1
2026-02-10,MAC-06,CloudOps,Data Services,458.74,1
2026-02-10,MAC-06,CloudOps,Networking,319.04,1
2026-02-10,MAC-06,CloudOps,Compute,1461.76,1
2026-02-10,MAC-06,CloudOps,Storage,408.8,1
2026-02-10,MAC-06,Infrastructure,Data Services,417.58,1
2026-02-10,MAC-06,Infrastructure,Networking,336.06,1
2026-02-10,MAC-06,Infrastructure,Compute,1542.34,1
2026-02-10,MAC-06,Infrastructure,Storage,399.17,1
2026-02-10,MAC-07,ML,Data Services,724.75,1
2026-02-10,MAC-07,ML,Networking,208.72,1
2026-02-10,MAC-07,ML,Compute,1910.26,1
2026-02-10,MAC-07,ML,Storage,493.11,1
2026-02-10,MAC-07,Research,Data Services,731.6,1
2026-02-10,MAC-07,Research,Compute,798.92,1
2026-02-10,MAC-07,Research,Networking,213.45,1
2026-02-10,MAC-07,Research,Storage,527.42,1
2026-02-10,MAC-08,Finance,Networking,100.53,1
2026-02-10,MAC-08,Finance,Compute,316.44,1
2026-02-10,MAC-08,Finance,Data Services,490.66,1
2026-02-10,MAC-08,Finance,Storage,222.66,1
2026-02-10,MAC-08,Operations,Data Services,365.28,1
2026-02-10,MAC-08,Operations,Storage,346.33,1
2026-02-10,MAC-08,Operations,Networking,152.49,1
2026-02-10,MAC-08,Operations,Compute,457.97,1
2026-02-11,MAC-01,DevOps,Networking,242.29,1
2026-02-11,MAC-01,DevOps,Storage,287.16,1
2026-02-11,MAC-01,DevOps,Compute,1187.86,1
2026-02-11,MAC-01,DevOps,Data Services,455.73,1
2026-02-11,MAC-01,Platform,Data Services,355.27,1
2026-02-11,MAC-01,Platform,Compute,1071.71,1
2026-02-11,MAC-01,Platform,Storage,303.35,1
2026-02-11,MAC-01,Platform,Networking,269.95,1
2026-02-11,MAC-02,Analytics,Compute,874.2,1
2026-02-11,MAC-02,Analytics,Networking,185.87,1
2026-02-11,MAC-02,Analytics,Data Services,810.62,1
2026-02-11,MAC-02,Analytics,Storage,590.84,1
2026-02-11,MAC-02,DataEngineering,Storage,600.26,1
2026-02-11,MAC-02,DataEngineering,Networking,217.53,1
2026-02-11,MAC-02,DataEngineering,Data Services,1094.77,1
2026-02-11,MAC-02,DataEngineering,Compute,1007.37,1
2026-02-11,MAC-03,Frontend,Storage,157.32,1
2026-02-11,MAC-03,Frontend,Networking,119.73,1
2026-02-11,MAC-03,Frontend,Data Services,212.48,1
2026-02-11,MAC-03,Frontend,Compute,483.5,1
2026-02-11,MAC-03,Product,Storage,227.72,1
2026-02-11,MAC-03,Product,Networking,139.48,1
2026-02-11,MAC-03,Product,Data Services,291.34,1
2026-02-11,MAC-03,Product,Compute,553.15,1
2026-02-11,MAC-04,Backend,Data Services,472.13,1
2026-02-11,MAC-04,Backend,Storage,387.15,1
2026-02-11,MAC-04,Backend,Networking,212.21,1
2026-02-11,MAC-04,Backend,Compute,993.94,1
2026-02-11,MAC-04,QA,Networking,102.9,1
2026-02-11,MAC-04,QA,Storage,172.46,1
2026-02-11,MAC-04,QA,Compute,404.12,1
2026-02-11,MAC-04,QA,Data Services,245.71,1
2026-02-11,MAC-05,Compliance,Storage,206.42,1
2026-02-11,MAC-05,Compliance,Data Services,292.76,1
2026-02-11,MAC-05,Compliance,Networking,154.54,1
2026-02-11,MAC-05,Compliance,Compute,330.6,1
2026-02-11,MAC-05,Security,Compute,797.85,1
2026-02-11,MAC-05,Security,Storage,287.09,1
2026-02-11,MAC-05,Security,Networking,350.33,1
2026-02-11,MAC-05,Security,Data Services,374.18,1
2026-02-11,MAC-06,CloudOps,Data Services,397.54,1
2026-02-11,MAC-06,CloudOps,Networking,318.98,1
2026-02-11,MAC-06,CloudOps,Compute,1257.11,1
2026-02-11,MAC-06,CloudOps,Storage,357.34,1
2026-02-11,MAC-06,Infrastructure,Compute,1652.54,1
2026-02-11,MAC-06,Infrastructure,Storage,479.07,1
2026-02-11,MAC-06,Infrastructure,Networking,378.59,1
2026-02-11,MAC-06,Infrastructure,Data Services,521.5,1
2026-02-11,MAC-07,ML,Data Services,645.31,1
2026-02-11,MAC-07,ML,Storage,582.44,1
2026-02-11,MAC-07,ML,Compute,1517.53,1
2026-02-11,MAC-07,ML,Networking,193.8,1
2026-02-11,MAC-07,Research,Compute,756.01,1
2026-02-11,MAC-07,Research,Storage,419.97,1
2026-02-11,MAC-07,Research,Data Services,666.64,1
2026-02-11,MAC-07,Research,Networking,169.54,1
2026-02-11,MAC-08,Finance,Networking,94.38,1
2026-02-11,MAC-08,Finance,Data Services,548.01,1
2026-02-11,MAC-08,Finance,Compute,346.44,1
2026-02-11,MAC-08,Finance,Storage,226.91,1
2026-02-11,MAC-08,Operations,Networking,128.32,1
2026-02-11,MAC-08,Operations,Storage,322.08,1
2026-02-11,MAC-08,Operations,Compute,532.94,1
2026-02-11,MAC-08,Operations,Data Services,394.17,1
2026-02-12,MAC-01,DevOps,Data Services,383.82,1
2026-02-12,MAC-01,DevOps,Networking,198.32,1
2026-02-12,MAC-01,DevOps,Storage,321.59,1
2026-02-12,MAC-01,DevOps,Compute,1304.38,1
2026-02-12,MAC-01,Platform,Networking,263.04,1
2026-02-12,MAC-01,Platform,Compute,1314.57,1
2026-02-12,MAC-01,Platform,Data Services,431.8,1
2026-02-12,MAC-01,Platform,Storage,291.48,1
2026-02-12,MAC-02,Analytics,Storage,535.09,1
2026-02-12,MAC-02,Analytics,Networking,154.09,1
2026-02-12,MAC-02,Analytics,Compute,819.77,1
2026-02-12,MAC-02,Analytics,Data Services,887.24,1
2026-02-12,MAC-02,DataEngineering,Compute,884.14,1
2026-02-12,MAC-02,DataEngineering,Networking,185.71,1
2026-02-12,MAC-02,DataEngineering,Data Services,987.99,1
2026-02-12,MAC-02,DataEngineering,Storage,696.61,1
2026-02-12,MAC-03,Frontend,Networking,120.36,1
2026-02-12,MAC-03,Frontend,Storage,153.71,1
2026-02-12,MAC-03,Frontend,Data Services,234.87,1
2026-02-12,MAC-03,Frontend,Compute,585.22,1
2026-02-12,MAC-03,Product,Compute,555.29,1
2026-02-12,MAC-03,Product,Networking,140.03,1
2026-02-12,MAC-03,Product,Storage,187.45,1
2026-02-12,MAC-03,Product,Data Services,315.36,1
2026-02-12,MAC-04,Backend,Data Services,468.22,1
2026-02-12,MAC-04,Backend,Compute,1153.27,1
2026-02-12,MAC-04,Backend,Networking,235.16,1
2026-02-12,MAC-04,Backend,Storage,339.53,1
2026-02-12,MAC-04,QA,Networking,95.93,1
2026-02-12,MAC-04,QA,Storage,210.04,1
2026-02-12,MAC-04,QA,Compute,480.97,1
2026-02-12,MAC-04,QA,Data Services,269.19,1
2026-02-12,MAC-05,Compliance,Storage,258.22,1
2026-02-12,MAC-05,Compliance,Networking,186.12,1
2026-02-12,MAC-05,Compliance,Compute,376.24,1
2026-02-12,MAC-05,Compliance,Data Services,293.45,1
2026-02-12,MAC-05,Security,Data Services,342.44,1
2026-02-12,MAC-05,Security,Compute,825.72,1
2026-02-12,MAC-05,Security,Networking,357.12,1
2026-02-12,MAC-05,Security,Storage,300.22,1
2026-02-12,MAC-06,CloudOps,Compute,1497.36,1
2026-02-12,MAC-06,CloudOps,Data Services,469.32,1
2026-02-12,MAC-06,CloudOps,Networking,376.65,1
2026-02-12,MAC-06,CloudOps,Storage,359.52,1
2026-02-12,MAC-06,Infrastructure,Data Services,451.93,1
2026-02-12,MAC-06,Infrastructure,Storage,401.72,1
2026-02-12,MAC-06,Infrastructure,Networking,364.95,1
2026-02-12,MAC-06,Infrastructure,Compute,1319.6,1
2026-02-12,MAC-07,ML,Storage,465.26,1
2026-02-12,MAC-07,ML,Networking,205.97,1
2026-02-12,MAC-07,ML,Data Services,730.95,1
2026-02-12,MAC-07,ML,Compute,1516.27,1
2026-02-12,MAC-07,Research,Compute,837.21,1
2026-02-12,MAC-07,Research,Storage,511.68,1
2026-02-12,MAC-07,Research,Networking,191.82,1
2026-02-12,MAC-07,Research,Data Services,614.35,1
2026-02-12,MAC-08,Finance,Data Services,513.24,1
2026-02-12,MAC-08,Finance,Networking,103.76,1
2026-02-12,MAC-08,Finance,Compute,336.71,1
2026-02-12,MAC-08,Finance,Storage,233.5,1
2026-02-12,MAC-08,Operations,Data Services,430.69,1
2026-02-12,MAC-08,Operations,Networking,133.46,1
2026-02-12,MAC-08,Operations,Compute,478.72,1
2026-02-12,MAC-08,Operations,Storage,282.36,1
2026-02-13,MAC-01,DevOps,Compute,1444.77,1
2026-02-13,MAC-01,DevOps,Networking,226.72,1
2026-02-13,MAC-01,DevOps,Data Services,416.54,1
2026-02-13,MAC-01,DevOps,Storage,337.43,1
2026-02-13,MAC-01,Platform,Data Services,406.3,1
2026-02-13,MAC-01,Platform,Compute,1151.55,1
2026-02-13,MAC-01,Platform,Networking,242.93,1
2026-02-13,MAC-01,Platform,Storage,313.48,1
2026-02-13,MAC-02,Analytics,Data Services,859.69,1
2026-02-13,MAC-02,Analytics,Storage,532.36,1
2026-02-13,MAC-02,Analytics,Compute,853.46,1
2026-02-13,MAC-02,Analytics,Networking,166.04,1
2026-02-13,MAC-02,DataEngineering,Data Services,1026.88,1
2026-02-13,MAC-02,DataEngineering,Networking,191.54,1
2026-02-13,MAC-02,DataEngineering,Compute,982.78,1
2026-02-13,MAC-02,DataEngineering,Storage,673.69,1
2026-02-13,MAC-03,Frontend,Storage,148.18,1
2026-02-13,MAC-03,Frontend,Compute,573.87,1
2026-02-13,MAC-03,Frontend,Networking,123.24,1
2026-02-13,MAC-03,Frontend,Data Services,205.58,1
2026-02-13,MAC-03,Product,Compute,685.88,1
2026-02-13,MAC-03,Product,Storage,212.56,1
2026-02-13,MAC-03,Product,Networking,146.43,1
2026-02-13,MAC-03,Product,Data Services,297.09,1
2026-02-13,MAC-04,Backend,Compute,1024.27,1
2026-02-13,MAC-04,Backend,Storage,391.72,1
2026-02-13,MAC-04,Backend,Networking,228.96,1
2026-02-13,MAC-04,Backend,Data Services,522.47,1
2026-02-13,MAC-04,QA,Storage,182.73,1
2026-02-13,MAC-04,QA,Networking,95.45,1
2026-02-13,MAC-04,QA,Compute,434.41,1
2026-02-13,MAC-04,QA,Data Services,301.45,1
2026-02-13,MAC-05,Compliance,Storage,240.12,1
2026-02-13,MAC-05,Compliance,Networking,156.16,1
2026-02-13,MAC-05,Compliance,Data Services,356.53,1
2026-02-13,MAC-05,Compliance,Compute,373.0,1
2026-02-13,MAC-05,Security,Networking,290.51,1
2026-02-13,MAC-05,Security,Compute,725.4,1
2026-02-13,MAC-05,Security,Data Services,391.04,1
2026-02-13,MAC-05,Security,Storage,309.93,1
2026-02-13,MAC-06,CloudOps,Storage,455.95,1
2026-02-13,MAC-06,CloudOps,Data Services,418.92,1
2026-02-13,MAC-06,CloudOps,Networking,316.97,1
2026-02-13,MAC-06,CloudOps,Compute,1414.55,1
2026-02-13,MAC-06,Infrastructure,Storage,431.91,1
2026-02-13,MAC-06,Infrastructure,Compute,1703.15,1
2026-02-13,MAC-06,Infrastructure,Networking,420.45,1
2026-02-13,MAC-06,Infrastructure,Data Services,404.43,1
2026-02-13,MAC-07,ML,Storage,528.1,1
2026-02-13,MAC-07,ML,Networking,192.82,1
2026-02-13,MAC-07,ML,Compute,1890.24,1
2026-02-13,MAC-07,ML,Data Services,702.78,1
2026-02-13,MAC-07,Research,Networking,220.96,1
2026-02-13,MAC-07,Research,Data Services,711.53,1
2026-02-13,MAC-07,Research,Compute,993.47,1
2026-02-13,MAC-07,Research,Storage,426.04,1
2026-02-13,MAC-08,Finance,Storage,194.25,1
2026-02-13,MAC-08,Finance,Networking,102.54,1
2026-02-13,MAC-08,Finance,Compute,280.03,1
2026-02-13,MAC-08,Finance,Data Services,437.65,1
2026-02-13,MAC-08,Operations,Storage,290.97,1
2026-02-13,MAC-08,Operations,Data Services,417.61,1
2026-02-13,MAC-08,Operations,Networking,136.54,1
2026-02-13,MAC-08,Operations,Compute,465.24,1
2026-02-14,MAC-01,DevOps,Data Services,441.57,1
2026-02-14,MAC-01,DevOps,Compute,1274.31,1
2026-02-14,MAC-01,DevOps,Networking,225.01,1
2026-02-14,MAC-01,DevOps,Storage,338.04,1
2026-02-14,MAC-01,Platform,Storage,269.52,1
2026-02-14,MAC-01,Platform,Networking,294.7,1
2026-02-14,MAC-01,Platform,Compute,1062.75,1
2026-02-14,MAC-01,Platform,Data Services,373.96,1
2026-02-14,MAC-02,Analytics,Networking,180.93,1
2026-02-14,MAC-02,Analytics,Storage,514.69,1
2026-02-14,MAC-02,Analytics,Compute,1003.51,1
2026-02-14,MAC-02,Analytics,Data Services,906.6,1
2026-02-14,MAC-02,DataEngineering,Storage,560.46,1
2026-02-14,MAC-02,DataEngineering,Compute,879.54,1
2026-02-14,MAC-02,DataEngineering,Networking,195.8,1
2026-02-14,MAC-02,DataEngineering,Data Services,870.59,1
2026-02-14,MAC-03,Frontend,Storage,150.75,1
2026-02-14,MAC-03,Frontend,Networking,100.16,1
2026-02-14,MAC-03,Frontend,Compute,588.88,1
2026-02-14,MAC-03,Frontend,Data Services,186.65,1
2026-02-14,MAC-03,Product,Storage,206.75,1
2026-02-14,MAC-03,Product,Networking,142.78,1
2026-02-14,MAC-03,Product,Compute,610.07,1
2026-02-14,MAC-03,Product,Data Services,371.24,1
2026-02-14,MAC-04,Backend,Storage,432.51,1
2026-02-14,MAC-04,Backend,Compute,1122.56,1
2026-02-14,MAC-04,Backend,Data Services,580.28,1
2026-02-14,MAC-04,Backend,Networking,259.48,1
2026-02-14,MAC-04,QA,Storage,197.0,1
2026-02-14,MAC-04,QA,Networking,87.13,1
2026-02-14,MAC-04,QA,Data Services,233.51,1
2026-02-14,MAC-04,QA,Compute,469.14,1
2026-02-14,MAC-05,Compliance,Data Services,333.73,1
2026-02-14,MAC-05,Compliance,Compute,357.6,1
2026-02-14,MAC-05,Compliance,Storage,255.72,1
2026-02-14,MAC-05,Compliance,Networking,167.9,1
2026-02-14,MAC-05,Security,Data Services,357.23,1
2026-02-14,MAC-05,Security,Networking,291.09,1
2026-02-14,MAC-05,Security,Compute,875.11,1
2026-02-14,MAC-05,Security,Storage,241.16,1
2026-02-14,MAC-06,CloudOps,Storage,442.92,1
2026-02-14,MAC-06,CloudOps,Networking,393.89,1
2026-02-14,MAC-06,CloudOps,Compute,1538.07,1
2026-02-14,MAC-06,CloudOps,Data Services,480.72,1
2026-02-14,MAC-06,Infrastructure,Compute,1577.93,1
2026-02-14,MAC-06,Infrastructure,Networking,357.53,1
2026-02-14,MAC-06,Infrastructure,Data Services,391.21,1
2026-02-14,MAC-06,Infrastructure,Storage,451.99,1
2026-02-14,MAC-07,ML,Storage,495.77,1
2026-02-14,MAC-07,ML,Networking,189.82,1
2026-02-14,MAC-07,ML,Data Services,681.08,1
2026-02-14,MAC-07,ML,Compute,1898.66,1
2026-02-14,MAC-07,Research,Networking,186.41,1
2026-02-14,MAC-07,Research,Data Services,607.23,1
2026-02-14,MAC-07,Research,Compute,792.76,1
2026-02-14,MAC-07,Research,Storage,416.56,1
2026-02-14,MAC-08,Finance,Storage,201.57,1
2026-02-14,MAC-08,Finance,Networking,103.03,1
2026-02-14,MAC-08,Finance,Compute,343.24,1
2026-02-14,MAC-08,Finance,Data Services,546.57,1
2026-02-14,MAC-08,Operations,Storage,280.49,1
2026-02-14,MAC-08,Operations,Networking,137.5,1
2026-02-14,MAC-08,Operations,Data Services,383.59,1
2026-02-14,MAC-08,Operations,Compute,454.38,1
2026-02-15,MAC-01,DevOps,Data Services,496.09,1
2026-02-15,MAC-01,DevOps,Storage,323.71,1
2026-02-15,MAC-01,DevOps,Networking,198.98,1
2026-02-15,MAC-01,DevOps,Compute,1164.7,1
2026-02-15,MAC-01,Platform,Compute,1255.87,1
2026-02-15,MAC-01,Platform,Storage,330.39,1
2026-02-15,MAC-01,Platform,Networking,292.84,1
2026-02-15,MAC-01,Platform,Data Services,436.0,1
2026-02-15,MAC-02,Analytics,Data Services,875.43,1
2026-02-15,MAC-02,Analytics,Compute,896.3,1
2026-02-15,MAC-02,Analytics,Networking,166.23,1
2026-02-15,MAC-02,Analytics,Storage,668.93,1
2026-02-15,MAC-02,DataEngineering,Data Services,862.07,1
2026-02-15,MAC-02,DataEngineering,Networking,170.38,1
2026-02-15,MAC-02,DataEngineering,Compute,1090.66,1
2026-02-15,MAC-02,DataEngineering,Storage,631.34,1
2026-02-15,MAC-03,Frontend,Data Services,228.47,1
2026-02-15,MAC-03,Frontend,Storage,169.0,1
2026-02-15,MAC-03,Frontend,Networking,110.55,1
2026-02-15,MAC-03,Frontend,Compute,557.32,1
2026-02-15,MAC-03,Product,Data Services,314.8,1
2026-02-15,MAC-03,Product,Compute,651.69,1
2026-02-15,MAC-03,Product,Networking,129.27,1
2026-02-15,MAC-03,Product,Storage,203.0,1
2026-02-15,MAC-04,Backend,Compute,1046.4,1
2026-02-15,MAC-04,Backend,Data Services,532.54,1
2026-02-15,MAC-04,Backend,Networking,214.14,1
2026-02-15,MAC-04,Backend,Storage,366.61,1
2026-02-15,MAC-04,QA,Data Services,306.25,1
2026-02-15,MAC-04,QA,Storage,175.87,1
2026-02-15,MAC-04,QA,Networking,91.73,1
2026-02-15,MAC-04,QA,Compute,473.96,1
2026-02-15,MAC-05,Compliance,Networking,146.43,1
2026-02-15,MAC-05,Compliance,Storage,239.83,1
2026-02-15,MAC-05,Compliance,Compute,417.68,1
2026-02-15,MAC-05,Compliance,Data Services,329.5,1
2026-02-15,MAC-05,Security,Data Services,414.23,1
2026-02-15,MAC-05,Security,Compute,787.77,1
2026-02-15,MAC-05,Security,Networking,330.99,1
2026-02-15,MAC-05,Security,Storage,262.46,1
2026-02-15,MAC-06,CloudOps,Compute,1213.08,1
2026-02-15,MAC-06,CloudOps,Data Services,435.51,1
2026-02-15,MAC-06,CloudOps,Networking,366.2,1
2026-02-15,MAC-06,CloudOps,Storage,422.53,1
2026-02-15,MAC-06,Infrastructure,Networking,414.83,1
2026-02-15,MAC-06,Infrastructure,Storage,409.51,1
2026-02-15,MAC-06,Infrastructure,Compute,1356.77,1
2026-02-15,MAC-06,Infrastructure,Data Services,432.16,1
2026-02-15,MAC-07,ML,Compute,1665.56,1
2026-02-15,MAC-07,ML,Storage,562.65,1
2026-02-15,MAC-07,ML,Data Services,782.71,1
2026-02-15,MAC-07,ML,Networking,224.32,1
2026-02-15,MAC-07,Research,Data Services,611.66,1
2026-02-15,MAC-07,Research,Storage,503.3,1
2026-02-15,MAC-07,Research,Compute,965.92,1
2026-02-15,MAC-07,Research,Networking,182.66,1
2026-02-15,MAC-08,Finance,Networking,94.56,1
2026-02-15,MAC-08,Finance,Data Services,545.47,1
2026-02-15,MAC-08,Finance,Compute,336.93,1
2026-02-15,MAC-08,Finance,Storage,201.13,1
2026-02-15,MAC-08,Operations,Compute,548.18,1
2026-02-15,MAC-08,Operations,Data Services,395.93,1
2026-02-15,MAC-08,Operations,Networking,154.8,1
2026-02-15,MAC-08,Operations,Storage,308.6,1
2026-02-16,MAC-01,DevOps,Compute,1337.45,1
2026-02-16,MAC-01,DevOps,Networking,241.2,1
2026-02-16,MAC-01,DevOps,Storage,298.78,1
2026-02-16,MAC-01,DevOps,Data Services,372.63,1
2026-02-16,MAC-01,Platform,Data Services,360.03,1
2026-02-16,MAC-01,Platform,Compute,1114.25,1
2026-02-16,MAC-01,Platform,Networking,293.24,1
2026-02-16,MAC-01,Platform,Storage,341.54,1
2026-02-16,MAC-02,Analytics,Storage,578.35,1
2026-02-16,MAC-02,Analytics,Compute,853.91,1
2026-02-16,MAC-02,Analytics,Networking,165.81,1
2026-02-16,MAC-02,Analytics,Data Services,873.63,1
2026-02-16,MAC-02,DataEngineering,Storage,653.35,1
2026-02-16,MAC-02,DataEngineering,Data Services,1093.31,1
2026-02-16,MAC-02,DataEngineering,Networking,198.52,1
2026-02-16,MAC-02,DataEngineering,Compute,1128.76,1
2026-02-16,MAC-03,Frontend,Compute,489.13,1
2026-02-16,MAC-03,Frontend,Networking,97.07,1
2026-02-16,MAC-03,Frontend,Storage,144.21,1
2026-02-16,MAC-03,Frontend,Data Services,220.38,1
2026-02-16,MAC-03,Product,Data Services,293.12,1
2026-02-16,MAC-03,Product,Compute,626.9,1
2026-02-16,MAC-03,Product,Networking,120.05,1
2026-02-16,MAC-03,Product,Storage,219.62,1
2026-02-16,MAC-04,Backend,Networking,265.46,1
2026-02-16,MAC-04,Backend,Compute,1019.44,1
2026-02-16,MAC-04,Backend,Data Services,565.32,1
2026-02-16,MAC-04,Backend,Storage,409.93,1
2026-02-16,MAC-04,QA,Compute,428.69,1
2026-02-16,MAC-04,QA,Networking,91.79,1
2026-02-16,MAC-04,QA,Data Services,244.83,1
2026-02-16,MAC-04,QA,Storage,186.19,1
2026-02-16,MAC-05,Compliance,Storage,235.8,1
2026-02-16,MAC-05,Compliance,Networking,185.28,1
2026-02-16,MAC-05,Compliance,Data Services,328.77,1
2026-02-16,MAC-05,Compliance,Compute,386.99,1
2026-02-16,MAC-05,Security,Storage,290.48,1
2026-02-16,MAC-05,Security,Networking,344.15,1
2026-02-16,MAC-05,Security,Data Services,366.72,1
2026-02-16,MAC-05,Security,Compute,708.81,1
2026-02-16,MAC-06,CloudOps,Data Services,481.95,1
2026-02-16,MAC-06,CloudOps,Compute,1465.96,1
2026-02-16,MAC-06,CloudOps,Storage,466.78,1
2026-02-16,MAC-06,CloudOps,Networking,333.86,1
2026-02-16,MAC-06,Infrastructure,Networking,410.04,1
2026-02-16,MAC-06,Infrastructure,Storage,468.26,1
2026-02-16,MAC-06,Infrastructure,Compute,1316.37,1
2026-02-16,MAC-06,Infrastructure,Data Services,407.12,1
2026-02-16,MAC-07,ML,Compute,1937.67,1
2026-02-16,MAC-07,ML,Storage,609.96,1
2026-02-16,MAC-07,ML,Networking,250.58,1
2026-02-16,MAC-07,ML,Data Services,755.67,1
2026-02-16,MAC-07,Research,Data Services,744.36,1
2026-02-16,MAC-07,Research,Networking,215.05,1
2026-02-16,MAC-07,Research,Compute,935.62,1
2026-02-16,MAC-07,Research,Storage,492.88,1
2026-02-16,MAC-08,Finance,Networking,113.63,1
2026-02-16,MAC-08,Finance,Compute,365.6,1
2026-02-16,MAC-08,Finance,Data Services,540.3,1
2026-02-16,MAC-08,Finance,Storage,233.3,1
2026-02-16,MAC-08,Operations,Data Services,421.52,1
2026-02-16,MAC-08,Operations,Networking,135.23,1
2026-02-16,MAC-08,Operations,Compute,441.14,1
2026-02-16,MAC-08,Operations,Storage,372.05,1
2026-02-17,MAC-01,DevOps,Storage,332.78,1
2026-02-17,MAC-01,DevOps,Data Services,384.81,1
2026-02-17,MAC-01,DevOps,Compute,1245.8,1
2026-02-17,MAC-01,DevOps,Networking,223.62,1
2026-02-17,MAC-01,Platform,Compute,1369.83,1
2026-02-17,MAC-01,Platform,Networking,300.67,1
2026-02-17,MAC-01,Platform,Data Services,414.84,1
2026-02-17,MAC-01,Platform,Storage,336.84,1
2026-02-17,MAC-02,Analytics,Compute,812.24,1
2026-02-17,MAC-02,Analytics,Networking,171.32,1
2026-02-17,MAC-02,Analytics,Data Services,981.73,1
2026-02-17,MAC-02,Analytics,Storage,577.54,1
2026-02-17,MAC-02,DataEngineering,Data Services,1115.56,1
2026-02-17,MAC-02,DataEngineering,Compute,996.48,1
2026-02-17,MAC-02,DataEngineering,Networking,221.76,1
2026-02-17,MAC-02,DataEngineering,Storage,719.09,1
2026-02-17,MAC-03,Frontend,Networking,97.55,1
2026-02-17,MAC-03,Frontend,Compute,512.16,1
2026-02-17,MAC-03,Frontend,Data Services,215.7,1
2026-02-17,MAC-03,Frontend,Storage,162.5,1
2026-02-17,MAC-03,Product,Storage,219.26,1
2026-02-17,MAC-03,Product,Compute,606.99,1
2026-02-17,MAC-03,Product,Data Services,369.81,1
2026-02-17,MAC-03,Product,Networking,120.32,1
2026-02-17,MAC-04,Backend,Storage,439.09,1
2026-02-17,MAC-04,Backend,Networking,237.22,1
2026-02-17,MAC-04,Backend,Data Services,502.07,1
2026-02-17,MAC-04,Backend,Compute,1165.53,1
2026-02-17,MAC-04,QA,Data Services,302.73,1
2026-02-17,MAC-04,QA,Compute,477.18,1
2026-02-17,MAC-04,QA,Networking,106.11,1
2026-02-17,MAC-04,QA,Storage,208.71,1
2026-02-17,MAC-05,Compliance,Storage,243.55,1
2026-02-17,MAC-05,Compliance,Compute,366.91,1
2026-02-17,MAC-05,Compliance,Networking,175.76,1
2026-02-17,MAC-05,Compliance,Data Services,321.47,1
2026-02-17,MAC-05,Security,Compute,714.71,1
2026-02-17,MAC-05,Security,Storage,294.02,1
2026-02-17,MAC-05,Security,Data Services,391.87,1
2026-02-17,MAC-05,Security,Networking,373.89,1
2026-02-17,MAC-06,CloudOps,Data Services,458.26,1
2026-02-17,MAC-06,CloudOps,Networking,400.77,1
2026-02-17,MAC-06,CloudOps,Compute,1480.27,1
2026-02-17,MAC-06,CloudOps,Storage,385.71,1
2026-02-17,MAC-06,Infrastructure,Data Services,510.08,1
2026-02-17,MAC-06,Infrastructure,Networking,428.41,1
2026-02-17,MAC-06,Infrastructure,Compute,1422.43,1
2026-02-17,MAC-06,Infrastructure,Storage,397.91,1
2026-02-17,MAC-07,ML,Data Services,700.46,1
2026-02-17,MAC-07,ML,Compute,1507.99,1
2026-02-17,MAC-07,ML,Networking,243.6,1
2026-02-17,MAC-07,ML,Storage,526.67,1
2026-02-17,MAC-07,Research,Storage,530.69,1
2026-02-17,MAC-07,Research,Data Services,789.19,1
2026-02-17,MAC-07,Research,Compute,888.7,1
2026-02-17,MAC-07,Research,Networking,223.75,1
2026-02-17,MAC-08,Finance,Data Services,474.75,1
2026-02-17,MAC-08,Finance,Networking,107.94,1
2026-02-17,MAC-08,Finance,Compute,343.61,1
2026-02-17,MAC-08,Finance,Storage,227.05,1
2026-02-17,MAC-08,Operations,Compute,429.9,1
2026-02-17,MAC-08,Operations,Data Services,434.8,1
2026-02-17,MAC-08,Operations,Networking,149.23,1
